0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,2,6,14,27,39,46,43,41,35,27,18,10,4,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,4,11,27,53,77,90,89,81,67,50,33,18,8,2,1,0,0,0
0,0,0,0,0,0,0,0,1,1,4,12,32,64,96,113,112,98,79,56,34,17,7,2,0,0,0,0
0,0,0,0,0,0,0,0,1,1,4,12,33,70,108,131,128,107,79,51,27,12,4,1,0,0,0,0
0,0,0,0,0,0,0,0,1,1,3,10,32,74,122,151,141,109,72,39,17,6,2,1,0,0,0,0
0,0,0,0,0,0,0,0,1,1,3,9,31,80,140,174,152,103,58,26,9,3,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,3,8,30,88,165,197,154,89,40,14,4,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,3,7,30,103,195,214,146,67,24,6,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,2,6,33,128,224,219,127,43,10,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,2,7,43,163,242,214,99,22,3,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,2,11,65,194,246,197,67,9,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,4,23,98,211,242,168,44,5,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,2,11,45,125,215,225,133,33,4,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,7,25,71,143,208,195,106,30,6,1,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,5,16,44,92,150,191,165,91,31,8,2,1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,4,11,30,63,106,148,168,141,85,35,11,4,2,1,1,0,0,0,0,0,0
0,0,0,0,0,1,3,8,21,45,78,112,138,146,125,82,39,15,6,3,2,1,0,0,0,0,0,0
0,0,0,0,0,2,6,14,31,57,86,109,125,129,113,80,44,18,7,3,2,1,0,0,0,0,0,0
0,0,0,0,0,3,8,18,36,60,83,99,108,110,101,75,44,20,7,2,1,0,0,0,0,0,0,0
0,0,0,0,1,3,7,16,32,50,66,75,79,80,76,58,34,14,4,1,1,0,0,0,0,0,0,0
0,0,0,0,0,1,2,4,8,13,18,19,20,22,22,16,8,3,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
