0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,4,7,11,16,23,29,34,34,31,26,19,12,6,3,1,0,0,0,0
0,0,0,0,0,0,1,2,5,9,16,25,35,49,65,77,80,75,64,47,29,15,7,3,1,0,0,0
0,0,0,0,0,0,1,4,8,14,24,36,53,73,92,104,106,96,77,55,33,18,9,4,2,0,0,0
0,0,0,0,0,1,2,5,11,20,32,49,71,93,110,117,109,90,65,43,24,13,6,3,1,0,0,0
0,0,0,0,0,1,3,7,14,27,43,65,90,110,120,115,94,67,43,24,13,7,3,1,1,0,0,0
0,0,0,0,0,1,3,9,20,36,57,83,108,123,122,101,71,42,22,11,7,4,2,1,0,0,0,0
0,0,0,0,0,1,5,13,27,47,73,102,124,128,111,78,45,22,10,6,5,4,2,1,0,0,0,0
0,0,0,0,0,1,7,17,36,60,91,121,136,124,91,53,26,13,10,10,10,8,4,2,1,0,0,0
0,0,0,0,0,2,9,23,46,75,112,138,138,110,66,34,21,20,22,23,22,17,11,5,2,0,0,0
0,0,0,0,0,3,12,29,57,95,132,148,131,90,50,33,37,45,51,51,44,34,22,12,4,1,0,0
0,0,0,0,0,4,16,38,72,114,149,151,117,75,53,60,78,93,97,90,77,58,38,20,8,1,0,0
0,0,0,0,0,5,20,47,88,133,159,146,105,77,83,110,132,141,137,124,106,81,54,30,12,2,0,0
0,0,0,0,0,6,24,57,104,148,164,140,103,98,124,153,163,157,146,137,122,96,65,37,16,3,0,0
0,0,0,0,0,7,28,66,115,159,165,138,113,124,150,159,147,132,129,134,130,105,70,39,16,4,0,0
0,0,0,0,0,8,30,71,122,165,168,143,126,136,145,131,107,100,116,137,136,104,68,35,15,4,0,0
0,0,0,0,1,7,29,70,123,167,177,156,138,134,126,105,92,106,136,153,136,96,57,27,10,2,0,0
0,0,0,0,1,6,24,62,115,164,188,178,154,138,126,119,128,152,169,158,120,76,40,17,5,1,0,0
0,0,0,0,1,4,17,47,95,148,191,201,188,171,165,170,183,187,171,132,87,48,22,8,2,0,0,0
0,0,0,0,0,2,9,28,63,113,166,202,213,212,209,206,195,170,129,84,47,21,8,2,1,0,0,0
0,0,0,0,0,1,3,12,29,60,103,145,175,189,185,167,136,98,61,34,16,6,2,0,0,0,0,0
0,0,0,0,0,0,0,3,7,15,30,47,64,72,70,59,42,26,14,7,3,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,2,3,5,7,7,6,4,2,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
