0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,2,2,2,1,0,0,0,0
0,0,0,0,0,0,0,1,1,3,7,11,15,18,23,27,29,29,27,25,22,20,16,11,5,1,0,0
0,0,0,0,0,0,1,4,8,16,26,39,52,63,73,79,82,84,81,75,67,58,47,33,18,6,1,0
0,0,0,0,0,1,4,9,18,34,54,76,96,112,124,129,129,128,123,114,102,89,74,56,35,13,3,0
0,0,0,0,0,2,6,15,30,53,79,105,124,137,143,141,138,134,128,119,107,95,81,66,43,19,4,0
0,0,0,0,0,2,8,20,40,68,95,119,132,135,131,123,117,111,105,97,88,78,67,56,40,20,4,0
0,0,0,0,0,3,11,25,51,81,111,131,134,124,108,94,84,76,69,63,55,49,43,36,27,14,3,0
0,0,0,0,1,4,13,31,62,99,129,143,134,112,89,70,58,48,39,32,27,23,20,17,12,6,1,0
0,0,0,0,1,5,16,37,74,117,150,160,142,114,87,69,56,42,29,19,12,8,6,5,4,2,1,0
0,0,0,0,1,6,19,43,84,132,170,176,155,128,106,90,75,59,42,25,13,6,3,2,1,0,0,0
0,0,0,0,1,6,19,44,85,134,170,174,158,139,123,109,97,84,65,43,23,11,4,2,1,0,0,0
0,0,0,0,1,5,15,36,71,113,142,147,140,130,121,113,106,98,85,62,38,19,8,3,1,0,0,0
0,0,0,0,1,4,12,25,48,74,92,98,97,96,97,99,103,104,97,77,50,27,13,5,2,0,0,0
0,0,0,0,2,7,13,20,28,39,47,50,53,59,70,83,94,103,102,87,59,33,17,7,2,0,0,0
0,0,0,0,4,13,24,26,25,25,24,25,28,37,53,72,90,102,104,91,64,38,20,9,3,0,0,0
0,0,0,1,6,22,41,44,37,30,24,23,26,36,54,75,94,106,104,89,64,40,21,9,3,0,0,0
0,0,0,1,8,29,57,69,65,55,46,41,43,52,69,89,106,112,105,86,61,37,19,8,2,0,0,0
0,0,0,1,7,28,61,87,97,95,88,81,79,86,99,113,122,120,105,80,53,31,15,6,1,0,0,0
0,0,0,1,5,21,51,86,113,126,129,127,125,129,135,139,136,120,95,66,40,22,10,3,1,0,0,0
0,0,0,0,3,12,33,63,96,124,143,153,156,157,154,145,125,98,69,43,24,11,4,2,0,0,0,0
0,0,0,0,1,5,16,35,60,86,110,127,136,136,125,106,81,57,35,20,10,4,2,1,0,0,0,0
0,0,0,0,0,1,5,12,23,37,48,59,65,64,55,42,29,18,11,6,3,1,1,0,0,0,0,0
0,0,0,0,0,0,1,2,4,7,10,11,11,10,8,6,4,3,2,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
